alarm_time,alarm_end,duration_h
2018-04-27 02:35:00+00:00,2018-04-27 05:30:00+00:00,2.9166666666666665
2018-04-27 06:35:00+00:00,2018-05-01 18:35:00+00:00,108.0
2018-05-01 20:10:00+00:00,2018-05-04 19:25:00+00:00,71.25
2018-05-04 21:15:00+00:00,2018-05-07 10:05:00+00:00,60.833333333333336
2018-05-07 14:35:00+00:00,2018-05-23 01:25:00+00:00,370.8333333333333
2018-05-23 03:10:00+00:00,2018-05-23 18:50:00+00:00,15.666666666666666
2018-05-23 21:35:00+00:00,2018-05-24 20:45:00+00:00,23.166666666666668
2018-05-25 04:05:00+00:00,2018-05-25 08:15:00+00:00,4.166666666666667
2018-05-25 11:05:00+00:00,2018-05-25 17:10:00+00:00,6.083333333333333
2018-05-25 18:20:00+00:00,2018-05-25 18:30:00+00:00,0.16666666666666666
2018-05-26 03:40:00+00:00,2018-05-26 06:10:00+00:00,2.5
2018-05-26 07:40:00+00:00,2018-05-26 07:45:00+00:00,0.08333333333333333
2018-05-26 10:00:00+00:00,2018-05-26 10:05:00+00:00,0.08333333333333333
2018-05-26 12:25:00+00:00,2018-05-26 16:55:00+00:00,4.5
2018-05-27 05:20:00+00:00,2018-05-27 05:25:00+00:00,0.08333333333333333
2018-05-27 11:45:00+00:00,2018-05-27 19:10:00+00:00,7.416666666666667
2018-05-28 00:50:00+00:00,2018-05-28 22:35:00+00:00,21.75
2018-05-29 00:25:00+00:00,2018-05-29 05:40:00+00:00,5.25
2018-05-29 07:20:00+00:00,2018-05-29 13:50:00+00:00,6.5
2018-05-29 15:00:00+00:00,2018-05-29 18:55:00+00:00,3.9166666666666665
2018-05-30 15:25:00+00:00,2018-05-30 23:05:00+00:00,7.666666666666667
2018-05-31 01:00:00+00:00,2018-05-31 09:25:00+00:00,8.416666666666666
2018-05-31 11:05:00+00:00,2018-05-31 13:50:00+00:00,2.75
2018-06-01 11:30:00+00:00,2018-06-01 13:15:00+00:00,1.75
2018-06-01 14:40:00+00:00,2018-06-01 17:00:00+00:00,2.3333333333333335
2018-06-05 09:55:00+00:00,2018-06-05 17:05:00+00:00,7.166666666666667
2018-06-06 09:45:00+00:00,2018-06-06 10:25:00+00:00,0.6666666666666666
2018-06-07 13:20:00+00:00,2018-06-07 17:40:00+00:00,4.333333333333333
2018-06-07 19:05:00+00:00,2018-06-07 20:50:00+00:00,1.75
2018-06-08 09:15:00+00:00,2018-06-08 12:00:00+00:00,2.75
2018-06-08 20:50:00+00:00,2018-06-08 20:55:00+00:00,0.08333333333333333
2018-06-09 11:55:00+00:00,2018-06-09 23:00:00+00:00,11.083333333333334
2018-06-22 09:00:00+00:00,2018-06-22 09:30:00+00:00,0.5
2018-06-22 15:55:00+00:00,2018-06-22 16:30:00+00:00,0.5833333333333334
2018-06-22 20:20:00+00:00,2018-06-22 20:25:00+00:00,0.08333333333333333
2018-06-24 05:20:00+00:00,2018-06-24 05:30:00+00:00,0.16666666666666666
2018-06-26 13:10:00+00:00,2018-06-26 14:00:00+00:00,0.8333333333333334
2018-06-26 15:50:00+00:00,2018-06-26 16:45:00+00:00,0.9166666666666666
2018-06-28 06:05:00+00:00,2018-06-28 07:40:00+00:00,1.5833333333333333
2018-06-28 09:30:00+00:00,2018-06-28 09:55:00+00:00,0.4166666666666667
2018-06-28 15:55:00+00:00,2018-06-28 16:15:00+00:00,0.3333333333333333
2018-07-03 18:25:00+00:00,2018-07-03 18:55:00+00:00,0.5
2018-07-07 23:50:00+00:00,2018-07-08 01:45:00+00:00,1.9166666666666667
2018-07-08 05:20:00+00:00,2018-07-08 05:30:00+00:00,0.16666666666666666
2018-07-09 08:30:00+00:00,2018-07-09 11:05:00+00:00,2.5833333333333335
2018-07-09 18:00:00+00:00,2018-07-09 19:55:00+00:00,1.9166666666666667
2018-07-14 12:10:00+00:00,2018-07-14 12:15:00+00:00,0.08333333333333333
2018-07-14 13:45:00+00:00,2018-07-14 14:55:00+00:00,1.1666666666666667
2018-07-23 12:50:00+00:00,2018-07-23 18:55:00+00:00,6.083333333333333
2018-07-26 18:20:00+00:00,2018-07-26 21:30:00+00:00,3.1666666666666665
2018-07-27 03:05:00+00:00,2018-07-27 04:40:00+00:00,1.5833333333333333
2018-07-30 10:15:00+00:00,2018-07-30 10:30:00+00:00,0.25
2018-08-01 11:55:00+00:00,2018-08-01 12:25:00+00:00,0.5
2018-08-03 14:40:00+00:00,2018-08-03 16:10:00+00:00,1.5
2018-08-04 15:50:00+00:00,2018-08-04 16:20:00+00:00,0.5
2018-08-06 11:50:00+00:00,2018-08-06 12:10:00+00:00,0.3333333333333333
2018-08-09 12:35:00+00:00,2018-08-11 14:45:00+00:00,50.166666666666664
2018-08-18 12:35:00+00:00,2018-08-18 13:15:00+00:00,0.6666666666666666
2018-08-19 12:45:00+00:00,2018-08-20 01:10:00+00:00,12.416666666666666
2018-08-25 03:05:00+00:00,2018-08-25 03:35:00+00:00,0.5
2018-08-25 16:10:00+00:00,2018-08-25 19:30:00+00:00,3.3333333333333335
2018-08-26 13:50:00+00:00,2018-08-26 16:50:00+00:00,3.0
2018-08-26 17:55:00+00:00,2018-08-26 20:10:00+00:00,2.25
2018-08-26 23:10:00+00:00,2018-08-27 00:10:00+00:00,1.0
2018-08-27 01:30:00+00:00,2018-08-27 03:00:00+00:00,1.5
2018-08-27 05:40:00+00:00,2018-08-27 19:35:00+00:00,13.916666666666666
2018-08-28 03:15:00+00:00,2018-08-28 07:50:00+00:00,4.583333333333333
2018-08-28 10:20:00+00:00,2018-08-30 05:15:00+00:00,42.916666666666664
2018-09-01 05:35:00+00:00,2018-09-01 07:45:00+00:00,2.1666666666666665
2018-09-01 10:35:00+00:00,2018-09-01 13:15:00+00:00,2.6666666666666665
2018-09-01 22:15:00+00:00,2018-09-01 22:25:00+00:00,0.16666666666666666
2018-09-02 09:20:00+00:00,2018-09-03 06:55:00+00:00,21.583333333333332
2018-09-03 23:40:00+00:00,2018-09-04 01:30:00+00:00,1.8333333333333333
2018-09-04 06:20:00+00:00,2018-09-04 06:50:00+00:00,0.5
2018-09-04 08:05:00+00:00,2018-09-05 20:05:00+00:00,36.0
2018-09-07 16:40:00+00:00,2018-09-07 17:35:00+00:00,0.9166666666666666
2018-09-13 01:10:00+00:00,2018-09-14 14:10:00+00:00,37.0
2018-09-24 04:00:00+00:00,2018-09-24 04:20:00+00:00,0.3333333333333333
2018-09-27 08:40:00+00:00,2018-09-27 18:25:00+00:00,9.75
2018-09-27 21:35:00+00:00,2018-09-27 22:25:00+00:00,0.8333333333333334
2018-09-28 04:15:00+00:00,2018-09-28 05:20:00+00:00,1.0833333333333333
2018-09-28 18:05:00+00:00,2018-09-28 21:00:00+00:00,2.9166666666666665
2018-09-28 23:00:00+00:00,2018-09-28 23:35:00+00:00,0.5833333333333334
2018-10-06 16:15:00+00:00,2018-10-06 18:30:00+00:00,2.25
2018-10-06 20:50:00+00:00,2018-10-07 10:35:00+00:00,13.75
2018-10-11 07:00:00+00:00,2018-10-11 15:35:00+00:00,8.583333333333334
2018-10-11 23:05:00+00:00,2018-10-12 01:40:00+00:00,2.5833333333333335
2018-10-12 08:20:00+00:00,2018-10-12 08:25:00+00:00,0.08333333333333333
2018-10-12 10:20:00+00:00,2018-10-12 13:00:00+00:00,2.6666666666666665
2018-10-13 03:00:00+00:00,2018-10-13 06:15:00+00:00,3.25
2018-10-15 09:45:00+00:00,2018-10-15 11:20:00+00:00,1.5833333333333333
2018-10-15 13:35:00+00:00,2018-10-15 15:55:00+00:00,2.3333333333333335
2018-10-15 17:20:00+00:00,2018-10-15 18:10:00+00:00,0.8333333333333334
2018-10-16 00:35:00+00:00,2018-10-16 01:15:00+00:00,0.6666666666666666
2018-10-20 01:05:00+00:00,2018-10-20 20:20:00+00:00,19.25
2018-10-22 12:05:00+00:00,2018-10-22 12:10:00+00:00,0.08333333333333333
2018-10-25 23:10:00+00:00,2018-10-26 00:30:00+00:00,1.3333333333333333
2018-10-26 07:50:00+00:00,2018-10-26 09:40:00+00:00,1.8333333333333333
2018-10-26 11:30:00+00:00,2018-10-27 14:30:00+00:00,27.0
2018-10-27 18:10:00+00:00,2018-10-27 18:20:00+00:00,0.16666666666666666
2018-10-28 07:15:00+00:00,2018-10-29 01:15:00+00:00,18.0
2018-10-30 13:10:00+00:00,2018-11-01 17:40:00+00:00,52.5
2018-11-02 00:05:00+00:00,2018-11-02 10:55:00+00:00,10.833333333333334
2018-11-02 12:55:00+00:00,2018-11-02 13:00:00+00:00,0.08333333333333333
2018-11-02 20:10:00+00:00,2018-11-02 21:35:00+00:00,1.4166666666666667
2018-11-03 08:20:00+00:00,2018-11-03 09:50:00+00:00,1.5
2018-11-03 11:40:00+00:00,2018-11-03 11:45:00+00:00,0.08333333333333333
2018-11-04 20:25:00+00:00,2018-11-04 21:35:00+00:00,1.1666666666666667
2018-11-06 06:30:00+00:00,2018-11-06 11:10:00+00:00,4.666666666666667
2018-11-07 00:15:00+00:00,2018-11-07 00:25:00+00:00,0.16666666666666666
2018-11-07 06:05:00+00:00,2018-11-07 06:20:00+00:00,0.25
2018-11-07 10:10:00+00:00,2018-11-07 10:30:00+00:00,0.3333333333333333
2018-11-09 05:55:00+00:00,2018-11-09 06:05:00+00:00,0.16666666666666666
2018-11-09 08:00:00+00:00,2018-11-09 08:05:00+00:00,0.08333333333333333
2018-11-10 05:10:00+00:00,2018-11-12 19:35:00+00:00,62.416666666666664
2018-11-13 15:10:00+00:00,2018-11-13 17:45:00+00:00,2.5833333333333335
2018-11-14 08:50:00+00:00,2018-11-14 09:25:00+00:00,0.5833333333333334
2018-11-14 11:05:00+00:00,2018-11-14 14:30:00+00:00,3.4166666666666665
2018-11-14 15:45:00+00:00,2018-11-14 16:00:00+00:00,0.25
2018-11-17 13:45:00+00:00,2018-11-17 23:05:00+00:00,9.333333333333334
2018-11-18 09:20:00+00:00,2018-11-18 23:25:00+00:00,14.083333333333334
2018-11-21 01:35:00+00:00,2018-11-21 03:15:00+00:00,1.6666666666666667
2018-11-21 05:10:00+00:00,2018-11-21 06:20:00+00:00,1.1666666666666667
2018-11-21 09:00:00+00:00,2018-11-21 11:05:00+00:00,2.0833333333333335
2018-11-21 12:55:00+00:00,2018-11-21 16:15:00+00:00,3.3333333333333335
2018-11-22 19:40:00+00:00,2018-11-22 20:05:00+00:00,0.4166666666666667
2018-11-27 13:00:00+00:00,2018-11-27 13:45:00+00:00,0.75
2018-11-27 15:35:00+00:00,2018-11-27 16:00:00+00:00,0.4166666666666667
2018-11-28 08:50:00+00:00,2018-11-28 09:15:00+00:00,0.4166666666666667
2018-11-28 10:20:00+00:00,2018-11-28 10:30:00+00:00,0.16666666666666666
2018-12-01 03:20:00+00:00,2018-12-01 03:40:00+00:00,0.3333333333333333
2018-12-07 18:20:00+00:00,2018-12-07 18:30:00+00:00,0.16666666666666666
2018-12-11 05:10:00+00:00,2018-12-11 07:10:00+00:00,2.0
2018-12-11 10:25:00+00:00,2018-12-11 15:20:00+00:00,4.916666666666667
2018-12-22 09:20:00+00:00,2018-12-22 09:45:00+00:00,0.4166666666666667
2018-12-22 10:55:00+00:00,2018-12-22 11:15:00+00:00,0.3333333333333333
2018-12-23 05:35:00+00:00,2018-12-23 06:35:00+00:00,1.0
2018-12-23 08:45:00+00:00,2018-12-23 12:15:00+00:00,3.5
2018-12-24 14:20:00+00:00,2018-12-24 18:50:00+00:00,4.5
2018-12-25 08:15:00+00:00,2018-12-25 08:20:00+00:00,0.08333333333333333
2018-12-25 09:35:00+00:00,2018-12-25 11:20:00+00:00,1.75
2018-12-25 12:45:00+00:00,2018-12-25 14:10:00+00:00,1.4166666666666667
2018-12-25 18:30:00+00:00,2018-12-25 18:50:00+00:00,0.3333333333333333
2018-12-26 00:40:00+00:00,2018-12-26 01:40:00+00:00,1.0
2018-12-26 04:40:00+00:00,2018-12-26 05:20:00+00:00,0.6666666666666666
2018-12-26 07:10:00+00:00,2018-12-26 07:55:00+00:00,0.75
2018-12-28 16:50:00+00:00,2018-12-29 19:10:00+00:00,26.333333333333332
2019-01-11 01:30:00+00:00,2019-01-11 01:55:00+00:00,0.4166666666666667
2019-01-13 09:40:00+00:00,2019-01-13 11:55:00+00:00,2.25
2019-01-18 19:05:00+00:00,2019-01-18 19:30:00+00:00,0.4166666666666667
2019-01-19 06:50:00+00:00,2019-01-19 07:20:00+00:00,0.5
2019-01-26 02:00:00+00:00,2019-01-26 03:50:00+00:00,1.8333333333333333
2019-01-26 05:10:00+00:00,2019-01-26 06:20:00+00:00,1.1666666666666667
2019-01-30 16:30:00+00:00,2019-01-30 18:05:00+00:00,1.5833333333333333
2019-02-01 03:55:00+00:00,2019-02-01 04:00:00+00:00,0.08333333333333333
2019-02-01 08:25:00+00:00,2019-02-01 17:45:00+00:00,9.333333333333334
2019-02-01 18:50:00+00:00,2019-02-01 23:55:00+00:00,5.083333333333333
2019-02-02 06:45:00+00:00,2019-02-02 06:50:00+00:00,0.08333333333333333
2019-02-02 09:10:00+00:00,2019-02-02 09:35:00+00:00,0.4166666666666667
2019-02-02 17:45:00+00:00,2019-02-03 00:35:00+00:00,6.833333333333333
2019-02-03 17:20:00+00:00,2019-02-03 18:15:00+00:00,0.9166666666666666
2019-02-07 05:35:00+00:00,2019-02-07 06:20:00+00:00,0.75
2019-02-07 07:55:00+00:00,2019-02-07 08:45:00+00:00,0.8333333333333334
2019-02-10 18:55:00+00:00,2019-02-10 19:30:00+00:00,0.5833333333333334
2019-02-13 08:20:00+00:00,2019-02-13 09:00:00+00:00,0.6666666666666666
2019-02-13 11:45:00+00:00,2019-02-15 06:15:00+00:00,42.5
2019-02-16 07:10:00+00:00,2019-02-16 12:55:00+00:00,5.75
2019-02-16 23:15:00+00:00,2019-02-16 23:25:00+00:00,0.16666666666666666
2019-02-17 23:30:00+00:00,2019-02-18 00:00:00+00:00,0.5
2019-02-18 03:15:00+00:00,2019-02-18 03:40:00+00:00,0.4166666666666667
2019-02-18 11:55:00+00:00,2019-02-18 12:00:00+00:00,0.08333333333333333
2019-02-19 17:10:00+00:00,2019-02-19 18:00:00+00:00,0.8333333333333334
2019-02-19 19:05:00+00:00,2019-02-20 03:40:00+00:00,8.583333333333334
2019-02-25 15:40:00+00:00,2019-02-25 17:55:00+00:00,2.25
2019-02-26 06:40:00+00:00,2019-02-27 00:30:00+00:00,17.833333333333332
2019-02-27 06:35:00+00:00,2019-02-27 09:55:00+00:00,3.3333333333333335
2019-03-06 13:10:00+00:00,2019-03-06 13:25:00+00:00,0.25
2019-03-13 12:05:00+00:00,2019-03-13 12:10:00+00:00,0.08333333333333333
2019-04-13 11:15:00+00:00,2019-04-13 11:45:00+00:00,0.5
2019-04-13 15:25:00+00:00,2019-04-13 17:05:00+00:00,1.6666666666666667
2019-04-13 18:55:00+00:00,2019-04-13 19:20:00+00:00,0.4166666666666667
2019-04-27 06:30:00+00:00,2019-04-27 11:30:00+00:00,5.0
2019-04-28 00:20:00+00:00,2019-04-28 01:20:00+00:00,1.0
2019-04-29 02:00:00+00:00,2019-04-29 02:35:00+00:00,0.5833333333333334
2019-04-29 23:00:00+00:00,2019-04-29 23:45:00+00:00,0.75
2019-05-03 11:15:00+00:00,2019-05-03 12:40:00+00:00,1.4166666666666667
2019-05-03 22:05:00+00:00,2019-05-03 22:55:00+00:00,0.8333333333333334
2019-05-04 19:25:00+00:00,2019-05-04 21:00:00+00:00,1.5833333333333333
2019-06-24 02:55:00+00:00,2019-06-24 03:25:00+00:00,0.5
2019-06-25 16:35:00+00:00,2019-06-25 17:30:00+00:00,0.9166666666666666
2019-06-26 02:35:00+00:00,2019-06-26 03:05:00+00:00,0.5
2019-06-26 06:25:00+00:00,2019-06-26 20:45:00+00:00,14.333333333333334
2019-08-07 23:10:00+00:00,2019-08-08 00:40:00+00:00,1.5
2019-09-14 21:25:00+00:00,2019-09-14 22:20:00+00:00,0.9166666666666666
2019-09-16 05:40:00+00:00,2019-09-16 07:25:00+00:00,1.75
2019-09-16 08:30:00+00:00,2019-09-16 09:30:00+00:00,1.0
2019-09-20 23:30:00+00:00,2019-09-20 23:35:00+00:00,0.08333333333333333
2019-09-26 22:35:00+00:00,2019-09-26 23:50:00+00:00,1.25
2019-09-27 02:10:00+00:00,2019-09-27 03:00:00+00:00,0.8333333333333334
2019-09-28 14:10:00+00:00,2019-09-28 14:55:00+00:00,0.75
2019-10-03 17:30:00+00:00,2019-10-03 19:10:00+00:00,1.6666666666666667
2019-10-08 06:40:00+00:00,2019-10-08 08:05:00+00:00,1.4166666666666667
2019-10-08 11:35:00+00:00,2019-10-08 12:35:00+00:00,1.0
2019-10-11 15:10:00+00:00,2019-10-11 21:20:00+00:00,6.166666666666667
2019-10-16 20:15:00+00:00,2019-10-16 20:55:00+00:00,0.6666666666666666
2019-10-20 07:40:00+00:00,2019-10-20 07:50:00+00:00,0.16666666666666666
2019-10-20 19:45:00+00:00,2019-10-20 22:55:00+00:00,3.1666666666666665
2019-10-29 12:35:00+00:00,2019-10-29 12:45:00+00:00,0.16666666666666666
2019-10-29 22:25:00+00:00,2019-10-29 23:25:00+00:00,1.0
2019-10-30 00:35:00+00:00,2019-10-30 01:00:00+00:00,0.4166666666666667
2019-10-31 00:30:00+00:00,2019-10-31 01:15:00+00:00,0.75
2019-11-17 21:45:00+00:00,2019-11-17 22:30:00+00:00,0.75
2019-11-19 17:25:00+00:00,2019-11-19 17:35:00+00:00,0.16666666666666666
2019-11-21 13:40:00+00:00,2019-11-21 14:25:00+00:00,0.75
2019-12-06 12:50:00+00:00,2019-12-06 20:55:00+00:00,8.083333333333334
2019-12-13 08:45:00+00:00,2019-12-13 10:00:00+00:00,1.25
2019-12-13 11:15:00+00:00,2019-12-13 14:25:00+00:00,3.1666666666666665
2019-12-16 21:40:00+00:00,2019-12-16 23:00:00+00:00,1.3333333333333333
2019-12-25 21:00:00+00:00,2019-12-25 21:30:00+00:00,0.5
2019-12-25 22:45:00+00:00,2019-12-26 09:55:00+00:00,11.166666666666666
2020-01-03 08:40:00+00:00,2020-01-03 10:55:00+00:00,2.25
2020-01-04 15:15:00+00:00,2020-01-05 00:30:00+00:00,9.25
2020-01-05 10:30:00+00:00,2020-01-05 14:05:00+00:00,3.5833333333333335
2020-01-06 21:15:00+00:00,2020-01-06 21:50:00+00:00,0.5833333333333334
2020-01-09 14:45:00+00:00,2020-01-10 01:30:00+00:00,10.75
2020-01-10 13:25:00+00:00,2020-01-10 14:15:00+00:00,0.8333333333333334
2020-01-10 15:50:00+00:00,2020-01-10 19:35:00+00:00,3.75
2020-01-11 02:45:00+00:00,2020-01-11 03:40:00+00:00,0.9166666666666666
2020-01-11 06:10:00+00:00,2020-01-11 06:50:00+00:00,0.6666666666666666
2020-01-11 09:00:00+00:00,2020-01-11 10:25:00+00:00,1.4166666666666667
2020-01-13 03:45:00+00:00,2020-01-13 04:35:00+00:00,0.8333333333333334
2020-01-20 18:00:00+00:00,2020-01-20 18:10:00+00:00,0.16666666666666666
2020-02-05 01:50:00+00:00,2020-02-05 02:30:00+00:00,0.6666666666666666
2020-02-06 21:05:00+00:00,2020-02-07 09:45:00+00:00,12.666666666666666
2020-02-11 17:25:00+00:00,2020-02-11 18:10:00+00:00,0.75
2020-02-18 06:30:00+00:00,2020-02-18 15:55:00+00:00,9.416666666666666
2020-02-25 09:35:00+00:00,2020-02-25 17:15:00+00:00,7.666666666666667
2020-03-03 04:00:00+00:00,2020-03-03 10:20:00+00:00,6.333333333333333
2020-03-03 12:05:00+00:00,2020-03-03 22:30:00+00:00,10.416666666666666
2020-03-15 12:30:00+00:00,2020-03-15 17:50:00+00:00,5.333333333333333
2020-03-15 21:00:00+00:00,2020-03-16 05:35:00+00:00,8.583333333333334
2020-03-16 09:20:00+00:00,2020-03-16 09:55:00+00:00,0.5833333333333334
2020-03-16 16:45:00+00:00,2020-03-17 04:10:00+00:00,11.416666666666666
2020-03-17 20:45:00+00:00,2020-03-18 07:35:00+00:00,10.833333333333334
2020-03-19 02:05:00+00:00,2020-03-19 13:15:00+00:00,11.166666666666666
2020-03-28 04:25:00+00:00,2020-03-28 11:55:00+00:00,7.5
2020-03-29 02:00:00+00:00,2020-03-29 10:25:00+00:00,8.416666666666666
2020-03-29 14:25:00+00:00,2020-03-29 14:40:00+00:00,0.25
2020-04-13 18:35:00+00:00,2020-04-13 18:55:00+00:00,0.3333333333333333
2020-04-13 20:40:00+00:00,2020-04-14 04:55:00+00:00,8.25
2020-04-14 14:35:00+00:00,2020-04-14 19:20:00+00:00,4.75
2020-04-15 00:30:00+00:00,2020-04-15 05:05:00+00:00,4.583333333333333
2020-05-26 13:00:00+00:00,2020-05-26 16:40:00+00:00,3.6666666666666665
2020-06-29 13:00:00+00:00,2020-06-29 13:15:00+00:00,0.25
2020-07-04 13:00:00+00:00,2020-07-04 13:15:00+00:00,0.25
2020-07-04 15:55:00+00:00,2020-07-04 16:15:00+00:00,0.3333333333333333
2020-07-14 14:20:00+00:00,2020-07-14 14:30:00+00:00,0.16666666666666666
2020-07-14 19:35:00+00:00,2020-07-14 19:50:00+00:00,0.25
2020-07-24 14:25:00+00:00,2020-07-24 14:40:00+00:00,0.25
2020-09-24 07:05:00+00:00,2020-09-24 07:20:00+00:00,0.25
2020-09-24 09:30:00+00:00,2020-09-24 10:55:00+00:00,1.4166666666666667
2020-10-12 12:50:00+00:00,2020-10-12 13:05:00+00:00,0.25
2020-10-19 19:30:00+00:00,2020-10-19 20:10:00+00:00,0.6666666666666666
2020-10-23 19:35:00+00:00,2020-10-23 19:55:00+00:00,0.3333333333333333
2020-10-24 03:35:00+00:00,2020-10-24 04:05:00+00:00,0.5
2020-11-15 21:05:00+00:00,2020-11-15 22:45:00+00:00,1.6666666666666667
2020-11-25 09:40:00+00:00,2020-11-25 10:15:00+00:00,0.5833333333333334
2020-12-26 18:40:00+00:00,2020-12-26 19:15:00+00:00,0.5833333333333334
2021-01-18 08:05:00+00:00,2021-01-18 08:45:00+00:00,0.6666666666666666
2021-01-18 21:20:00+00:00,2021-01-18 23:20:00+00:00,2.0
2021-01-19 00:50:00+00:00,2021-01-19 02:55:00+00:00,2.0833333333333335
2021-01-19 04:00:00+00:00,2021-01-19 04:35:00+00:00,0.5833333333333334
2021-01-19 08:45:00+00:00,2021-01-19 11:20:00+00:00,2.5833333333333335
2021-01-26 04:00:00+00:00,2021-01-26 04:10:00+00:00,0.16666666666666666
2021-02-03 16:05:00+00:00,2021-02-03 18:25:00+00:00,2.3333333333333335
2021-02-03 20:45:00+00:00,2021-02-04 02:25:00+00:00,5.666666666666667
2021-02-15 04:55:00+00:00,2021-02-15 06:15:00+00:00,1.3333333333333333
2021-03-03 12:10:00+00:00,2021-03-03 13:15:00+00:00,1.0833333333333333
2021-03-09 11:20:00+00:00,2021-03-10 08:00:00+00:00,20.666666666666668
2021-03-10 22:30:00+00:00,2021-03-10 22:40:00+00:00,0.16666666666666666
2021-03-11 03:25:00+00:00,2021-03-11 08:50:00+00:00,5.416666666666667
